"filename", "language", "Log", "HTML", "Python", "Batch", "Verilog", "C++", "Ini", "C", "Markdown", "XML", "comment", "blank", "total"
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\isim\mips_txt_isim_beh.exe.sim\work\m_00000000004190574217_3439442779.c", "C", 0, 0, 0, 0, 0, 0, 0, 5289, 0, 0, 12, 508, 5809
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\isim\mips_txt_isim_beh.exe.sim\work\m_00000000004241305889_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 3824, 0, 0, 12, 624, 4460
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\isim\mips_txt_isim_beh.exe.sim\work\m_00000000004283630335_3935346387.c", "C", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 12, 20, 124
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\isim\mips_txt_isim_beh.exe.sim\work\mips_txt_isim_beh.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 11, 12, 52
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\mips_summary.html", "HTML", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 80
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\run.py", "Python", 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 6, 13, 253
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\CTR.v", "Verilog", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 8, 25, 220
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\D2E.v", "Verilog", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\D_CMP.v", "Verilog", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 2, 25
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\D_EXT.v", "Verilog", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\D_NPC.v", "Verilog", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 3, 5, 42
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\D_RF.v", "Verilog", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 3, 7, 61
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\E2M.v", "Verilog", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 4, 55
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\E_ALU.v", "Verilog", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 2, 2, 34
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\E_MDU.v", "Verilog", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 1, 8, 90
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\F2D.v", "Verilog", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\F_IFU.v", "Verilog", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 7, 33
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\M2W.v", "Verilog", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 4, 63
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\M_CHK.v", "Verilog", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 5, 25
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\M_DM.v", "Verilog", 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 4, 12, 118
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\STL.v", "Verilog", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 4, 17, 111
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\const.v", "Verilog", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 11, 4, 141
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\mips.v", "Verilog", 0, 0, 0, 0, 308, 0, 0, 0, 0, 0, 11, 39, 358
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\mips_tb.v", "Verilog", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 21, 28, 119
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\run.py", "Python", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 2, 13, 245
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\src\test_gen.cpp", "C++", 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 3, 2, 212
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1(submit)\xilinxsim.ini", "Ini", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\dasm.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 7, 18, 230
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\fuse.log", "Log", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\fuseRelaunch.cmd", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\gen.cpp", "C++", 0, 0, 0, 0, 0, 1647, 0, 0, 0, 0, 103, 54, 1804
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim.cmd", "Batch", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim.log", "Log", 805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 806
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\isim_usage_statistics.html", "HTML", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000000020641863_2924402094.c", "C", 0, 0, 0, 0, 0, 0, 0, 1143, 0, 0, 12, 93, 1248
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000000450841839_4111503280.c", "C", 0, 0, 0, 0, 0, 0, 0, 1778, 0, 0, 12, 197, 1987
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000000843473622_1579609468.c", "C", 0, 0, 0, 0, 0, 0, 0, 1078, 0, 0, 12, 210, 1300
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000000914973822_2652076587.c", "C", 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 12, 30, 292
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000001554229104_1785967555.c", "C", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 12, 21, 142
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000001726782177_0621066737.c", "C", 0, 0, 0, 0, 0, 0, 0, 1210, 0, 0, 12, 148, 1370
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000002047498008_0258635663.c", "C", 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 12, 26, 162
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000002295069193_1652240620.c", "C", 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 12, 17, 176
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000002531487140_3224323566.c", "C", 0, 0, 0, 0, 0, 0, 0, 287, 0, 0, 12, 35, 334
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000002763144664_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 3815, 0, 0, 12, 624, 4451
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000002819695833_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 25394, 0, 0, 12, 2409, 27815
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000002852392505_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 3815, 0, 0, 12, 624, 4451
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000003164928585_2838810837.c", "C", 0, 0, 0, 0, 0, 0, 0, 492, 0, 0, 12, 84, 588
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000003404948940_2433390638.c", "C", 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 12, 17, 162
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000003603397473_0886308060.c", "C", 0, 0, 0, 0, 0, 0, 0, 568, 0, 0, 12, 84, 664
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000003685074490_0757879789.c", "C", 0, 0, 0, 0, 0, 0, 0, 290, 0, 0, 12, 41, 343
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000004190574217_3439442779.c", "C", 0, 0, 0, 0, 0, 0, 0, 5272, 0, 0, 12, 508, 5792
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\m_00000000004283630335_3935346387.c", "C", 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 12, 17, 113
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips.exe.sim\work\mips.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 11, 12, 50
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000000020641863_2924402094.c", "C", 0, 0, 0, 0, 0, 0, 0, 1179, 0, 0, 12, 101, 1292
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000000450841839_4111503280.c", "C", 0, 0, 0, 0, 0, 0, 0, 1831, 0, 0, 12, 208, 2051
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000000843473622_1579609468.c", "C", 0, 0, 0, 0, 0, 0, 0, 1090, 0, 0, 12, 211, 1313
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000000914973822_2652076587.c", "C", 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 12, 33, 313
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000001554229104_1785967555.c", "C", 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 12, 22, 150
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000001726782177_0621066737.c", "C", 0, 0, 0, 0, 0, 0, 0, 1226, 0, 0, 12, 155, 1393
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000002047498008_0258635663.c", "C", 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 12, 27, 171
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000002295069193_1652240620.c", "C", 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 12, 20, 205
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000002531487140_3224323566.c", "C", 0, 0, 0, 0, 0, 0, 0, 301, 0, 0, 12, 37, 350
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000002819695833_0724051272.c", "C", 0, 0, 0, 0, 0, 0, 0, 25490, 0, 0, 12, 2409, 27911
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000002852392505_3877310806.c", "C", 0, 0, 0, 0, 0, 0, 0, 3824, 0, 0, 12, 624, 4460
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000003164928585_2838810837.c", "C", 0, 0, 0, 0, 0, 0, 0, 499, 0, 0, 12, 85, 596
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000003404948940_2433390638.c", "C", 0, 0, 0, 0, 0, 0, 0, 155, 0, 0, 12, 20, 187
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000003603397473_0886308060.c", "C", 0, 0, 0, 0, 0, 0, 0, 586, 0, 0, 12, 85, 683
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000003685074490_0757879789.c", "C", 0, 0, 0, 0, 0, 0, 0, 305, 0, 0, 12, 44, 361
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000004134447467_2073120511.c", "C", 0, 0, 0, 0, 0, 0, 0, 285, 0, 0, 12, 41, 338
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000004190574217_3439442779.c", "C", 0, 0, 0, 0, 0, 0, 0, 5289, 0, 0, 12, 508, 5809
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\m_00000000004283630335_3935346387.c", "C", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 12, 20, 124
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\isim\mips_tb_isim_beh.exe.sim\work\mips_tb_isim_beh.exe_main.c", "C", 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 11, 12, 52
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\mips_summary.html", "HTML", 0, 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 80
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\run.py", "Python", 0, 0, 234, 0, 0, 0, 0, 0, 0, 0, 7, 13, 254
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\CTR.v", "Verilog", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 8, 25, 220
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\D2E.v", "Verilog", 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\D_CMP.v", "Verilog", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 2, 25
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\D_EXT.v", "Verilog", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 4, 21
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\D_NPC.v", "Verilog", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 3, 5, 42
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\D_RF.v", "Verilog", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 1, 6, 49
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\E2M.v", "Verilog", 0, 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 4, 55
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\E_ALU.v", "Verilog", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 2, 2, 34
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\E_MDU.v", "Verilog", 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 1, 8, 90
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\F2D.v", "Verilog", 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\F_IFU.v", "Verilog", 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 7, 33
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\M2W.v", "Verilog", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 4, 63
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\M_CHK.v", "Verilog", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 5, 25
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\M_DM.v", "Verilog", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 11, 87
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\STL.v", "Verilog", 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 4, 17, 111
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\const.v", "Verilog", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 11, 4, 141
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\mips.v", "Verilog", 0, 0, 0, 0, 289, 0, 0, 0, 0, 0, 11, 37, 337
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\mips_tb.v", "Verilog", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 26, 11, 54
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\run.py", "Python", 0, 0, 230, 0, 0, 0, 0, 0, 0, 0, 2, 13, 245
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\src\test_gen.cpp", "C++", 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 3, 2, 212
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\test_gen.cpp", "C++", 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 7, 2, 212
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1\xilinxsim.ini", "Ini", 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\dasm.py", "Python", 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 7, 18, 230
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\fuse.log", "Log", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\fuseRelaunch.cmd", "Batch", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\gen.cpp", "C++", 0, 0, 0, 0, 0, 1647, 0, 0, 0, 0, 103, 54, 1804
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim.cmd", "Batch", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim.log", "Log", 805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 806
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\isim_usage_statistics.html", "HTML", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\mips.exe.sim\isimcrash.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\mips.exe.sim\isimkernel.log", "Log", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 29
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\mips.exe.sim\work\m_00000000000020641863_2924402094.c", "C", 0, 0, 0, 0, 0, 0, 0, 1143, 0, 0, 12, 93, 1248
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\mips.exe.sim\work\m_00000000000450841839_4111503280.c", "C", 0, 0, 0, 0, 0, 0, 0, 1778, 0, 0, 12, 197, 1987
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\mips.exe.sim\work\m_00000000000843473622_1579609468.c", "C", 0, 0, 0, 0, 0, 0, 0, 1078, 0, 0, 12, 210, 1300
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\mips.exe.sim\work\m_00000000000914973822_2652076587.c", "C", 0, 0, 0, 0, 0, 0, 0, 250, 0, 0, 12, 30, 292
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\mips.exe.sim\work\m_00000000001554229104_1785967555.c", "C", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 12, 21, 142
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\mips.exe.sim\work\m_00000000001726782177_0621066737.c", "C", 0, 0, 0, 0, 0, 0, 0, 1210, 0, 0, 12, 148, 1370
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\mips.exe.sim\work\m_00000000002047498008_0258635663.c", "C", 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 12, 26, 162
"c:\Users\86135\Desktop\CO_blogs\self\2021_computer_architecture\test_demo\test_p6\cpu_beta_1debug\isim\mips.exe.sim\work\m_00000000002295069193_1652240620.c", "C", 0, 0, 0, 0, 0, 0, 0, 147, 0, 0, 12, 17, 176
